3.0256	3.6518	4.5047	5.0782	5.1047	4.4877	0.0519	0.1836	0.4401
6.0566	5.1123	5.5712	4.3514	4.4249	4.9439	-0.1418	-0.3730	0.0388
4.4031	4.5495	4.9366	5.1642	5.2399	5.7070	1.2125	1.8020	1.3339
3.9082	4.2736	4.9535	4.3924	5.1573	4.5940	-0.2025	-0.8335	0.0820
4.0451	3.8226	4.8518	4.9026	5.2875	4.3694	0.1259	0.3279	0.3951
6.2603	6.1851	6.3625	5.1451	5.4651	6.4279	1.4285	1.9127	1.5331
3.3720	3.8442	4.3968	4.6922	5.6213	5.1546	0.1184	1.0252	0.6613
4.3891	4.4700	4.9541	4.6237	5.1845	5.1711	0.6664	1.0378	0.9748
6.3808	6.1874	5.7326	4.9966	4.3056	4.8505	3.5347	4.2993	3.1577
6.4459	6.2392	5.8012	4.7677	5.8214	4.7507	3.6051	3.9180	3.0560
6.0797	6.1111	5.3212	6.4128	4.0172	5.9029	4.8364	5.3417	4.4070
5.9134	6.1211	5.5464	6.7601	5.8739	5.2033	3.6259	4.2157	3.8526
6.7618	5.7042	6.3462	4.4486	4.6207	5.8120	0.1423	1.0688	0.3980
6.7975	7.1208	6.9576	4.3260	5.6730	5.1500	3.9275	3.1182	1.8037
6.7863	7.3996	6.8742	5.5716	5.7875	4.4118	6.8533	4.5929	5.4132
6.0774	6.0617	5.1323	5.2239	5.8009	5.4904	5.0106	5.4232	4.5949
6.7804	7.1210	6.6680	6.2230	5.8131	5.6874	7.7218	6.1461	6.8718
6.1127	5.4785	6.0643	4.4134	4.7487	4.0001	-0.3682	-0.3359	-0.1872
2.9839	3.1497	3.9369	5.2082	4.7013	4.5860	1.4094	1.7027	1.9219
5.3514	4.7997	5.3981	4.5738	5.3988	5.3239	-0.4990	-0.5918	0.2074
4.4885	4.1813	5.0845	4.6358	4.7705	4.6572	0.3312	0.2927	0.4102
4.3087	4.4314	4.1426	6.1714	5.8258	4.9580	3.6355	3.9180	3.4842
2.7471	3.6618	3.9296	5.8732	5.6272	5.9090	1.8296	1.9879	2.4954
4.4892	4.5564	4.7410	4.8225	4.2631	4.5569	2.9287	1.9100	3.7408
3.0328	3.7065	2.8438	5.6200	5.2038	5.7414	5.3441	5.5498	6.2948
4.2403	4.1702	4.7192	5.1307	5.4679	5.6018	2.9369	2.8225	3.3122
5.7634	5.2315	6.2922	7.1972	5.5675	6.0142	-0.8528	-1.0330	-0.6949
4.9079	4.8961	5.4182	5.8265	5.7823	4.6065	2.0451	1.8693	1.5296
1.9494	1.4659	0.2706	6.0312	5.4816	5.7014	5.5732	6.0567	6.7950
3.2046	2.9096	5.4795	5.4602	5.2488	6.1017	0.2903	0.3936	0.4603
6.1373	6.2269	6.4284	4.5072	5.0227	5.0158	0.6477	-0.3711	0.2888
6.5460	5.6797	6.1376	4.5646	5.2749	5.5577	-0.7177	-0.6522	-0.3538
5.0160	4.2699	4.5683	4.6726	4.9445	5.0631	1.8261	3.4001	2.1759
6.5221	6.0785	6.4615	4.7143	5.0442	5.6717	2.0960	2.9146	1.7953
2.5933	3.2768	4.1882	4.5040	5.2929	4.2819	0.5598	0.9936	1.3028
4.9270	4.3731	4.8183	5.9616	5.8430	5.2665	0.4357	-0.0511	0.1962
6.2857	6.0643	5.7539	6.8386	4.5125	6.9434	4.4718	3.3768	4.3983
5.1549	4.4370	3.8180	5.7473	4.7361	6.4202	4.2244	3.8896	4.1605
5.2574	4.6001	4.2616	5.4769	5.4748	5.6880	3.6863	2.4664	4.1931
5.5457	5.7770	4.1527	5.3194	4.5498	4.2169	6.4546	7.1305	6.2980
6.4680	6.7401	5.6486	6.5748	5.7849	5.4873	5.1240	5.2206	5.0690
6.4819	6.6334	5.8002	5.4427	5.7908	5.9393	4.6055	5.3328	4.1431
4.9519	5.4713	5.2331	5.2342	4.8571	4.5353	0.8750	1.2353	1.1333
6.1007	6.3216	3.7604	6.0268	5.8384	4.5278	9.2759	7.8297	9.8468
5.3405	4.9467	4.5480	5.4230	5.7245	4.8828	3.4375	4.6349	3.2745
6.2309	6.2759	5.4672	5.1626	4.3848	5.1860	3.9047	3.7755	4.0640
6.8201	7.3737	6.9181	4.4205	4.7480	5.0070	0.3806	0.4692	1.5521
6.2377	6.0585	6.2364	4.7578	5.4435	4.6696	-0.9721	-0.4561	0.1770
5.7004	4.8878	5.3217	4.3852	5.5609	5.2689	1.6304	2.4935	1.9124
5.7292	5.1901	5.7243	4.4904	4.9685	4.2189	0.0932	0.8511	0.1672
5.2835	5.0577	5.5961	4.8863	5.0005	5.8155	-0.4158	-0.3780	-0.2490
6.8085	7.2128	7.0043	4.0811	5.5447	4.5888	0.5862	1.2712	0.2657
6.8449	6.7488	6.8176	4.1430	4.3099	4.4018	-0.1377	-0.6262	0.1077
6.7202	7.2181	7.0847	4.0426	4.2422	4.2177	-0.9413	-1.1517	-0.1461
6.6627	6.8438	6.7475	4.1079	0.1235	4.0816	0.1089	0.1629	-0.2236
6.1329	6.3893	6.1563	3.7908	4.7161	4.2793	-0.6046	-0.1356	-0.2207
6.8381	7.0170	7.1094	4.0060	5.1523	4.1046	-0.5477	-0.6631	-0.4254
6.7539	6.9743	6.9548	3.9383	5.2285	4.7126	0.2541	0.2028	-0.0252
4.9947	4.3365	5.3315	5.4353	5.6217	5.5782	3.0634	2.6651	3.0131
5.7387	5.7718	5.3372	4.3864	5.4875	4.8338	1.2419	-0.1173	0.4511
2.4667	1.4363	1.1259	5.0879	5.6273	5.6188	6.1427	7.0008	7.1368
4.1383	3.8676	4.9650	5.7699	5.7146	6.0882	1.0551	2.1285	1.4625
4.5804	3.6185	5.1786	4.8043	5.7160	5.4545	1.1622	3.2203	2.2484
6.5980	6.4182	6.3963	5.5376	5.8072	4.4743	5.3879	5.2788	3.8127
5.9669	5.5724	5.5619	5.1298	3.9425	5.2113	3.5858	3.9498	3.1560
4.6667	4.5441	4.7082	4.7267	5.8045	4.7719	2.1550	2.5262	2.3119
3.9902	4.2226	4.8471	4.1217	5.3796	5.2619	0.6691	1.5286	0.8111
5.4408	4.9154	5.4453	4.5045	5.4746	5.3158	0.2020	0.7905	0.1929
5.6725	6.0136	4.7506	6.6061	5.7866	5.5847	6.1658	6.0650	5.1442
5.7366	6.0187	6.0471	4.5523	5.1378	5.7430	2.6858	2.2955	2.5762
4.9145	5.3457	5.2824	5.0467	5.6569	4.6356	0.7774	1.2722	1.3795
4.3082	4.1749	4.0983	6.6348	5.6981	6.1710	4.2296	2.3289	4.1024
6.0914	6.2625	6.1127	6.1589	5.3129	6.5065	2.0998	1.2418	1.5755
3.8081	4.4197	4.1628	6.1924	5.2367	5.9263	2.9100	3.2142	3.3801
2.3431	2.7721	4.0379	6.1339	5.5408	6.3236	2.5741	2.4161	3.2035
5.1479	4.8365	5.4825	4.3337	4.4258	5.2045	0.9297	1.1597	1.0226
3.9972	2.7980	4.0464	4.4538	5.6883	5.2785	2.6508	2.5650	3.3064
4.3137	4.4264	4.9766	5.2383	5.5193	5.5391	0.1445	-0.7076	0.2628
4.2200	4.4426	4.8444	5.5319	5.7841	4.0811	0.2730	-0.6609	0.5353
6.7185	6.6356	6.9973	4.5008	5.0547	5.5744	0.6000	0.8474	0.0423
4.9675	4.4091	5.2669	4.2099	5.0621	5.2492	-0.0660	-0.8851	-0.5035
6.1563	5.5229	6.1042	4.6048	4.6351	4.4852	-0.0485	-0.7204	0.2637
1.6990	3.1636	3.7989	4.4047	5.5872	4.8866	0.3903	-0.8992	1.2113
6.5237	6.4435	6.8486	4.6590	5.2826	5.8443	0.0337	0.3008	-0.2464
3.9864	4.2155	4.9664	5.2796	5.4861	5.0394	0.2335	-0.1605	0.6247
5.5891	5.3168	5.0878	6.5931	4.2673	4.5856	3.3895	3.9831	3.6019
6.3045	6.0548	6.0880	5.2425	5.0609	4.6997	0.6942	-0.0468	0.7538
3.7162	3.5793	4.2416	4.5505	5.2222	4.6831	1.8060	1.9124	2.3220
3.8367	3.9667	3.7597	5.8744	5.7865	5.9007	3.1873	2.8928	3.7997
5.4474	4.7791	5.4274	4.8005	5.3713	5.3056	0.4968	0.1737	0.3977
6.5186	5.8587	6.1177	4.9990	5.6506	5.4445	1.9479	1.8065	2.2480
4.8369	4.6852	4.8505	5.4714	4.8464	5.5404	2.2386	1.9889	2.6909
6.1074	5.6995	5.9588	4.9540	5.6304	5.0889	0.9861	0.5673	1.3231
5.1080	5.0503	5.4319	5.5154	5.1121	5.6812	1.1696	0.4938	1.2693
6.4157	5.8352	5.5081	6.1279	5.8605	4.3651	6.9375	6.5490	5.3146
4.9129	4.7767	4.3295	5.9224	3.9136	4.0090	4.2069	4.1653	4.0343
4.9958	4.5912	3.6814	6.0311	4.4334	4.8200	4.7656	4.8515	5.0584
3.5226	3.6451	4.6632	4.7290	5.2359	5.5421	-0.2770	-0.8516	-0.0705
